what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816223042
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816230079
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816232149
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816237172
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816240418
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816243890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816252002
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816255933
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816258189
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816285306
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816285839
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816292596
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816292606
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816293705
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816294414
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816297649
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816298185
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816302885
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816304341
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816312396
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372816326090
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816339566
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816345529
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1372816357233
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816362399
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816376087
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816387940
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.showInformation",1372816387961
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816391340
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1372816443850
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1372816443901
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1372816443918
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372816455116
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1372816455117
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816461141
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816510139
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816513133
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816543272
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816545375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816551602
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372816560330
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372816560513
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372816562920
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372816563078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816564407
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816569690
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816570934
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816572175
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816573079
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816577413
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816577419
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816578766
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816578786
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816579843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372816593061
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372816593249
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372816593415
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372816593575
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372816593747
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372816593930
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372816594121
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372816594495
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1372816596962
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816611897
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816612688
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1372816614961
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816617850
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816617933
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372816619199
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816621508
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816713539
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372816730347
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816745419
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816747304
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816757451
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816766684
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816767736
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816770959
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816773107
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816780145
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816780154
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816781488
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1372816784606
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816803557
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816805644
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1372816806881
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372816810114
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816813140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816841749
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816843293
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816898100
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816901145
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816907322
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816911080
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816913286
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816915249
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816916956
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816918721
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816920074
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816921571
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816925235
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816932673
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816937571
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816938940
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816943344
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816944698
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816951133
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816953260
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816955145
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816956710
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816975326
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1372816978114
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1372816982435
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372816983127
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372816984357
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372817004017
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372817004710
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372817022379
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1372817029503
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372817031242
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372817474040
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372817474816
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372817477198
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372817535474
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372817536995
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372817537047
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372817537228
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372817541100
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372817787115
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372817789916
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372817790764
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372817796403
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372817798121
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372817859753
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372817898715
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372817950208
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372818060289
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372818153965
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372818154524
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372818155881
error,log,,,"Internal Error",1372818241799
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372818280641
error,log,,,"Internal Error",1372818282637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372818285445
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372818308578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372818377790
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372818383684
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372818384105
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1372818421259
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372818453507
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372818550422
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372818552364
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1372818654795
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372818656922
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1372818657860
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1372818657909
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1372818657944
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1372818657964
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1372818657966
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1372818657968
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1372818657968
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1372818657968
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1372818657983
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1372818657989
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1372818658004
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1372818658007
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1372818658042
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1372818658125
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1372818658160
stopped,bundle,org.eclipse.help.base,3.6.1.v201109091335,"org.eclipse.help.base",1372818658207
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1372818658224
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1372819149998
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1372819150000
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1372819150000
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1372819150001
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1372819150015
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1372819150016
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1372819150017
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1372819150018
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1372819150026
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1372819150027
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1372819150028
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1372819150029
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1372819150031
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1372819150031
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1372819150032
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1372819150033
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1372819150037
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1372819150037
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1372819150038
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1372819150041
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1372819150042
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1372819150043
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1372819150043
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1372819150044
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1372819150044
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1372819150045
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1372819150046
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1372819150046
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1372819150049
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1372819150051
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1372819150051
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1372819150053
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1372819150053
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1372819150054
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1372819150055
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1372819150056
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1372819150057
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1372819150057
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1372819150092
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1372819150093
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1372819150094
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1372819150094
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1372819150095
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1372819150096
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1372819150096
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1372819150101
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1372819150102
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1372819150102
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1372819150102
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1372819150103
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1372819150103
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1372819150104
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1372819150105
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1372819150106
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1372819150106
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1372819150107
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1372819150108
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1372819150108
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1372819150108
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1372819150109
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1372819150110
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1372819150111
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1372819150112
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1372819150112
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1372819150113
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1372819150114
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1372819150115
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1372819150116
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1372819150120
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1372819150121
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1372819150123
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1372819150124
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1372819150124
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1372819150124
