what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372775054103
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372775065006
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372775069060
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372775079493
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372775087636
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372775089913
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372777874526
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372777876234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372779617195
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372779618951
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372779619019
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372779619183
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372779629103
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372779639443
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372779646845
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372779647314
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372779667570
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372779676436
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372779685976
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1372779706902
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372779708254
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372779790781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372779802552
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372779803942
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372779804339
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372779811685
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372779847826
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372779851385
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372779863443
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372779864098
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372779864349
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372779865819
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372779868366
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372779873749
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372779904088
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372779904183
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372779904409
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372779925002
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372779953473
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372779957892
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372780002707
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372780008089
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372780010425
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372780046820
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372780057436
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372780116587
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372780120109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372780123324
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372780140799
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372780143511
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372780153434
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372780155639
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372780168194
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372780168250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372780168395
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372780170168
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372780171043
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372780175839
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1372780195719
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1372780198089
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1372780198236
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372780200072
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372780204441
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372780204829
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372780204870
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372780213254
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372780234435
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372780237886
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1372780238514
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372780239696
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372780245206
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372780245290
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372780245302
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372780247524
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372780278184
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372780281535
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372780282200
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372781450935
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372781501838
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372781503307
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372781530721
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372781592425
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372781619127
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372781632810
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372781635024
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372781635642
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372781636145
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372781636635
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372781637182
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372781637708
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372781639409
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372781641685
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1372781677186
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1372781677839
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1372781678023
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372781687349
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372781717274
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372781729601
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372781739962
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1372781740237
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1372781767099
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372781771795
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372781774533
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372782084210
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372782089540
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372782162946
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372782166691
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372782168450
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372782172152
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372782347592
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372782376137
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372782583912
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372782596361
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372782610387
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372782611834
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372782769642
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372782777506
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372782975240
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372782977237
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372782979453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372782988462
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372782989486
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372782992155
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372782993734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783003889
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783036137
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783041362
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783043840
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783051242
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783053968
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783056124
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783111342
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783115024
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783118270
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783130496
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783136920
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783141535
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783151724
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783152138
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783184373
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783186469
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783188718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783196638
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783200309
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783207022
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783208141
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783214184
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783231570
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783233131
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783235410
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783242624
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783244471
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783252303
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783254914
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1372783255062
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1372783265837
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783267611
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783269417
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783271641
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783272504
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783273511
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783278327
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783278818
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783509766
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783511944
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783517423
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783518242
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783519770
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783520014
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783521327
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783526287
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783734907
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783746790
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783764138
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783766477
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783822990
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372783828492
