what,kind,bundleId,bundleVersion,description,time
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.7.5.1,"org.tigris.subversion.clientadapter.svnkit",1372843127341
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372843129761
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1372843137867
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372843140406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372843144251
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372843144347
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372843147099
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372843147254
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1372843163826
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372843167252
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1372843174849
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372843178363
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372843181509
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372843183864
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372843184432
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372843302854
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372843304514
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372843307344
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372843309240
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844065688
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844096263
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844102887
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1372844131255
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372844135670
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844155906
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844157633
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844200923
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844206503
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844216407
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844219624
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844257372
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844257475
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844264771
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844275598
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1372844302646
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372844304039
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844309056
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844310796
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844317351
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844321564
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1372844328786
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372844331359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844334631
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844340731
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1372844350670
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372844353890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844356382
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844359036
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844373791
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844373852
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844473253
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844473325
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844477191
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844477274
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844478452
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844478533
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844498897
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844498979
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844499978
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844500152
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844522710
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844523690
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844524015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844606958
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844609985
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844610377
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372844789821
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372845708879
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846078759
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846078886
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846079025
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846082884
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1372846086021
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1372846086452
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846193682
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846208904
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1372846233820
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372846235839
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846245052
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846245144
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846246357
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846246510
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846267754
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846277767
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846282566
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846298409
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846302455
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846305172
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846309810
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846317208
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846321475
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846329183
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846345068
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846347248
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846383849
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846394196
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846423002
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846425599
error,log,,,"Internal Error",1372846433742
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1372846434278
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372846436861
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846484393
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846484498
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846506857
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846506949
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846508177
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846509233
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1372846582096
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372846590694
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372846599074
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372846600004
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372846600586
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372846604066
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372846604592
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372846604750
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372846604891
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372846605249
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372846615241
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372846615744
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372846615772
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372846615807
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372846615842
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372846615872
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372846615905
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372846616093
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372846616239
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372846616388
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372846616546
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372846616690
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372846616849
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372846617003
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372846617200
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372846617610
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846622023
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372846623434
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372846647919
