what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372824826989
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372824827312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372824836926
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372824840414
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372824845547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372824850265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372824867287
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372824879652
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372824894995
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372824899432
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372824914343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372824926251
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372824937295
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372824941782
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372824943760
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372824963579
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372824970460
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372824983950
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372824991457
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1372825004513
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1372825014430
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372825019195
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825071716
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825073608
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1372825081994
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1372825082575
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372825090216
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372825090378
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372825090566
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372825090935
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825116484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825119925
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825129918
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825132720
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825133335
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825134651
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825134950
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825136482
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372825138280
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1372825198111
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825224574
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825227843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825263168
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825439816
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825443324
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825460373
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825466071
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825466860
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825467195
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825469647
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825471657
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825473828
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825477425
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825480097
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825484040
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825485465
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825500937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825503030
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825506320
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825512539
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825517679
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825518939
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825521687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825523235
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825523811
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825528406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825544380
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825547928
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825550668
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825552845
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825553184
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825557510
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825563475
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825573339
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825574752
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825585453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825610280
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825612822
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825615430
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825619250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825628605
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825630386
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825645680
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825647929
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825666827
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825669414
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825670175
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825670841
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825671089
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825672416
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825675520
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825677816
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825682340
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825683150
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825683865
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825686499
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825686872
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825691706
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825692418
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825693643
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825731100
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825748121
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825749968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825753482
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825772055
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825774501
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1372825784976
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372825786850
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825803046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825803124
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372825807182
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372825807596
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372825808483
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825817500
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825862331
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1372825879124
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372825881806
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372825884297
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372825889462
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372825894721
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1372825901396
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372825902576
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1372825921923
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825923947
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825924005
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372825932134
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372825942056
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825944659
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825945445
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825946557
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372825953626
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372825955025
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372825955980
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372825961839
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372825973646
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372825987504
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372825992552
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1372826003216
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372826006326
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826025119
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826025159
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1372826031887
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372826033222
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826045009
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826047346
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826055474
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826056743
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826057610
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826061305
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826062627
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826084990
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826086314
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826090124
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826105166
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826107553
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826114822
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826120450
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826148150
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826153462
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1372826172702
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372826175609
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1372826178828
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372826195234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1372826199629
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826202728
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826325364
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826328307
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826328714
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826328720
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826347530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826348461
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826351514
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826353593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826364637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826364793
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826393111
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826396612
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826400974
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826403508
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826405678
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826409109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826414795
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826422014
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826422918
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826429343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826432269
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826435819
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372826448121
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372826448273
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372826448418
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372826448583
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372826448902
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372826449237
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826463308
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826466229
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826483260
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826489786
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372826501327
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372826501569
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372826501777
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372826502144
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372826502516
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372826502859
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372826503270
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372826503824
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826515700
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372826515824
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1372826531413
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372826534662
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372826547766
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372826547938
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1372826564989
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372826567461
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372826573586
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372826573759
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372826573911
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372826574076
